video_id,clean_text,like_count,published_at,is_reply,cluster,aspect,sentiment
zSWdZVtXT7E,well this looks depressing,0,2014-05-19T04:47:32Z,0,0,emotional impact,0
zSWdZVtXT7E,v for vendettas music copy pasted,0,2014-08-05T01:48:11Z,0,1,music and soundtrack,1
j3DuONZb3Ik,how can they survive on worlds where a black hole has moved into the neighborhood like walmart wouldnt the planets start being drawn into it,1,2020-09-26T01:19:58Z,0,2,story and plot,0
j3DuONZb3Ik,i love this movie but you explained nothing about the end of the movie this should be titled interstellar movie recap,1,2021-10-15T22:05:51Z,0,1,ending,2
j3DuONZb3Ik,thats not a black hole thats a quasar,1,2021-11-22T14:08:36Z,0,2,science and physics,1
j3DuONZb3Ik,why christoper nolan didnt make a interstellar im so confusing with interstellar and dont know much about brand for next,0,2020-07-06T10:26:32Z,0,2,visual effects and CGI,0
qhW1HfSuPVQ,im here because i didnt watch the movie no big secret,0,2019-08-14T20:49:21Z,0,1,story and plot,1
qhW1HfSuPVQ,im here commenting from the future,0,2020-12-17T12:13:49Z,0,0,science and physics,1
j3DuONZb3Ik,ok so heres were im at cave paintings were how long ago egyptian hieroglyphs was how long ago now think of all the ways we have invented to communicate since then future humans could just do a simple data dump using binary code and every computer ever made would be able to translate so why send a black hole and ruin several peoples lives science fiction is fiction based in science you can be creative and make stuff up but it still has to make sense,0,2021-09-28T01:54:15Z,0,2,visual effects and CGI,0
j3DuONZb3Ik,love transcends time and spacerubbish this is the part added in the movie so the females feel something in the movie for them,0,2020-03-30T16:37:04Z,0,1,story and plot,2
zSWdZVtXT7E,is anyone ever wondering what if they fart while wearing those space suit,115,2015-07-31T22:26:11Z,0,0,characters,1
qhW1HfSuPVQ,i wanted to know how its like a loop of him just doing it over and over not the story,0,2017-02-26T08:04:34Z,0,0,story and plot,1
qhW1HfSuPVQ,this is actually a really good video,0,2020-09-01T20:27:01Z,0,3,visual effects and CGI,2
zSWdZVtXT7E,the black hole part had me sold,0,2014-05-18T13:13:45Z,0,2,story and plot,1
j3DuONZb3Ik,i dont understand what did this video explain exactly it literally summarized entire movie while saying nothing of the ending the actual ending where cooper flew out in search of brand,0,2020-08-24T19:09:45Z,0,1,ending,0
j3DuONZb3Ik,just tell me whosthey,1,2020-06-15T20:01:46Z,0,0,characters,1
zSWdZVtXT7E,i must buy my tickets in advance before all the seats are taken to watch this movie at the movie theater,0,2014-05-17T21:10:30Z,0,1,acting and performances,1
j3DuONZb3Ik,not confusing had some good scenes and some good passages of music but overall i didnt enjoy it for one thing the brand character was too stupid and undisciplined to be on such a mission,0,2020-07-21T09:51:45Z,0,1,story and plot,0
qhW1HfSuPVQ,thank you so much my mum and i watched this straight after watching interstellar cause we were like whaaaaat,0,2015-04-08T23:34:51Z,0,1,music and soundtrack,2
qhW1HfSuPVQ,i just got this urge to say that this video is good,0,2021-12-13T22:52:13Z,0,3,directing and vision,2
j3DuONZb3Ik,sadly it wasnt real and was all in his mind,9,2021-04-22T06:20:47Z,1,0,story and plot,0
j3DuONZb3Ik,finally explained it was pretty obvious what was going on when i watched it the first time in the theater,0,2021-04-09T20:23:41Z,0,1,visual effects and CGI,1
zSWdZVtXT7E,not really wormholes are potential solutions that arise from einsteins general relativity traversable wormholes cannot occur naturally but they are theoretically possible to construct there is physical evidence regarding the existence of black holes,0,2014-10-10T08:38:39Z,1,2,science and physics,1
qhW1HfSuPVQ,alright i will agree with your assessment of the film except for his reasons for leaving his daughter at the end its not that she would rather be with her new family and doesnt need her father anymore the whole film is essentially about how love transcends space and time and is the driving force for every ones actions she says no parent should have to watch their child die i think thats pretty much it theyve spent the majority of her life separate from each other and rather him seeing her and then her just dying they part ways having reunited her acknowledging that he never abandoned her had every intention of saving her and the world and loves her more than anything so while yes she did make peace with him having been gone for so long she didnt send him away because she didnt want him she sent him away for him and for the world so he could go to bran sp and help her on the new planet in a way it kind of reflects the growth she has made where when she was a child she didnt want him to leave and then refused to contact him for years until her rd birthday but then after she has lived her life and made peace she can understand his decision and actually wants him to help it shows growth and love so anyway i loved your video youre funny just wanted to put my two cents in,0,2014-11-18T02:41:16Z,0,2,ending,1
j3DuONZb3Ik,you need something that works both ways something that cant mess up the future in the movie everything led to that library scene it was the most simplest way and the only option available to cooper a robot or a data box has so many futures each being different dude to the slightest errors,0,2020-03-07T09:29:04Z,1,2,directing and vision,1
BHsFzDON6pA,what are u talking about i loved the movies ending,0,2016-09-22T20:21:02Z,0,1,ending,2
qhW1HfSuPVQ,even after all this time this is a really good video,1,2023-05-21T18:41:26Z,0,3,directing and vision,2
BHsFzDON6pA,im here in because i want to rewatch interstallar and cant remember if its worth it let me say chris its crazy how much your voice has deepened and slowed since this time its hard to believe this is younger you,0,2024-10-28T16:57:33Z,0,0,acting and performances,2
BHsFzDON6pA,i really think that the transdimensional elements in the movie or as you said higher planes of existence were the thing that really threw a lot of people for a loop even though they were explained pretty well imo ive been processing the brilliance of this film all day so rare when a movie can captivate me like that,21,2014-11-09T23:40:36Z,1,1,visual effects and CGI,2
j3DuONZb3Ik,you didnt explain anything you just told the plot after watching the movie just h ago i wasted my time watching this,2,2021-01-16T13:47:17Z,0,1,story and plot,0
qhW1HfSuPVQ,so if the worm hole was still open then he would return to the planet and to them it would only feel like a days had passed,0,2014-11-10T12:20:10Z,0,2,ending,1
j3DuONZb3Ik,the ending wasnt that great imo how did the humans get ahead to begin with and why would they change the time line isnt that something youre never supposed to do,2,2021-04-15T12:11:04Z,0,2,ending,0
qhW1HfSuPVQ,this is actually a pretty good video,7,2020-09-01T04:00:49Z,1,3,visual effects and CGI,2
j3DuONZb3Ik,rip to chadwick boseman,0,2020-08-29T22:53:43Z,0,0,ending,1
BHsFzDON6pA,matt damon always needs someone to save him mars manns planet saving private ryan,0,2017-11-17T21:26:40Z,0,2,acting and performances,1
zSWdZVtXT7E,excellent move to time this films release in november the academy cant seem to appreciate movies that were shown before august,0,2014-05-17T13:03:12Z,0,1,acting and performances,2
j3DuONZb3Ik,so solar system should have some wormhole much away from the sun within pluto range,0,2020-07-03T06:29:09Z,0,2,clarity and complexity,1
qhW1HfSuPVQ,i dont know why everyone is saying this is a very good video its actually a very good video,2,2021-04-21T22:16:32Z,0,3,visual effects and CGI,2
j3DuONZb3Ik,cooper was able to access and navigate to specific points in murphs time we occupy dimensions dimensional space plus the additional dimensional of time because we occupy an additional dimension above the dimensions we can navigate to specific points in space but not time by extension because cooper leveled up to dimensions he could now access and navigate time in the dimension the link back to bedroom on earth was for narration purposes and to give context to the audience search for videos on the tesseract which will walk you through examples of going from to to dimensions ect,6,2020-03-27T05:02:28Z,1,2,directing and vision,1
qhW1HfSuPVQ,this guy is funny as hell also good vid,0,2014-11-14T20:57:25Z,0,3,visual effects and CGI,2
j3DuONZb3Ik,mhanifxlrx then we might want to repent still,0,2021-06-11T09:47:53Z,1,0,ending,1
j3DuONZb3Ik,paradox the library th dimension couldnt have existed because coop would have died in the first timeline without any support the other scenario is that it made no difference about the future people having those powers and coop made it anyway,1,2021-04-05T21:59:53Z,0,2,clarity and complexity,0
zSWdZVtXT7E,lol why though im fan of the games but space opera is played out and the mass effect universe is hardly unique or interesting within that genre you have all these aliens that are basically humans with different shit glued onto their forehead its more fantasy than scifi,0,2014-05-17T06:07:52Z,1,1,visual effects and CGI,0
BHsFzDON6pA,lots of people wont like this because people will say its to complicated well it is but if you do understand it you wold love it to many people are used to hollywood crap when this film is proper story telling it ads a beatiful twist to scifi films and make you wonder about space time and all of the physics stuff if your used to how hollywood plays their story out than you wont understand this film that well but if you understood inception or the pristige both from christopher nolan you will love this film im sure,0,2014-11-21T23:18:59Z,0,1,visual effects and CGI,2
qhW1HfSuPVQ,actually this is a really good video,0,2020-09-01T19:21:53Z,1,3,visual effects and CGI,2
zSWdZVtXT7E,all right this looks amazing,1,2014-05-17T22:31:51Z,0,0,music and soundtrack,2
j3DuONZb3Ik,i watched itwas bored and confused so i watched this recap to better understand iti got bored and confused about min in,1,2021-10-27T17:07:25Z,0,0,ending,0
zSWdZVtXT7E,looks like armageddon gattaca wings of honneamise and combined should be an excellent cerebral work of scifi and could be the scifi movie of the year,0,2014-05-18T08:54:11Z,0,1,visual effects and CGI,2
j3DuONZb3Ik,tysm i was literly so confused,0,2021-03-29T04:07:01Z,0,0,story and plot,0
zSWdZVtXT7E,i came here for ann hathaway,0,2014-05-17T04:01:49Z,0,0,ending,1
zSWdZVtXT7E,looks overblown and typically hollywood why would a man leave his children behind to go on a certain death mission even though his kids appear to have no mother whatever wonder if hathaway gets her boobs out again,0,2014-07-31T16:16:38Z,0,0,acting and performances,0
qhW1HfSuPVQ,thank you you just saved me and how good could a movie be with matthew and ann in it,0,2014-11-18T06:31:04Z,0,1,acting and performances,2
zSWdZVtXT7E,as it should why spoil everything in a trailer i hate when most trailers do that it should give the most basic premise,0,2014-05-18T06:13:53Z,1,1,visual effects and CGI,0
BHsFzDON6pA,i have to disagree with you,1,2018-07-16T12:56:54Z,0,0,clarity and complexity,0
j3DuONZb3Ik,its a black hole not a worm hole looper,0,2020-03-05T17:51:59Z,0,2,ending,0
zSWdZVtXT7E,that sound track though,0,2014-09-11T02:43:31Z,0,0,music and soundtrack,1
j3DuONZb3Ik,if you have height phobia dont watch this movie then,0,2021-10-15T10:23:01Z,0,1,emotional impact,0
j3DuONZb3Ik,one thing i didnt understand waswhile traveling through worm hole who does he touches,0,2020-06-04T02:23:25Z,0,2,directing and vision,0
j3DuONZb3Ik,but it doesnt make senseif the library was created by future humans to save themselves basically from extinction then who were the first humans to create it and how were they saved because there must have been someone who was fist but how,0,2022-07-14T16:26:19Z,0,2,clarity and complexity,0
qhW1HfSuPVQ,but if cooper was going to look for ann didnt the wormhole collapse,0,2018-03-03T03:24:54Z,0,2,ending,1
qhW1HfSuPVQ,imagine going out in space and looking through a kaleidoscope,0,2014-12-13T00:10:43Z,0,2,science and physics,1
j3DuONZb3Ik,this shit really just made me tear up,0,2020-03-05T17:02:56Z,0,0,emotional impact,0
BHsFzDON6pA,i really want to see this movie i have since i first saw the preview but how is it that they can travel through wormholes but cant grow corn,0,2014-11-17T03:44:01Z,0,2,visual effects and CGI,1
j3DuONZb3Ik,find me someone male or female who didnt tear the hell up during the ending when cooper sees his grandkids great grandkids and other family members who he has has never known through murphs relationships along with the amazing hans zimmer soundtrack going,13,2020-06-16T20:58:08Z,0,1,ending,1
j3DuONZb3Ik,cant smoke if u know what i meanie subj to random piss testshavent seen this movie yetshould i see it sober and flat brained or wait till i retire and can fire,0,2020-04-18T21:46:07Z,0,1,story and plot,0
